category_code,status,founded_at,closed_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,isClosed,Active_Days
web,operating,2007,2021.0,EST,1.0,3652913.0,1.0,1.0,58.3776252,26.7290062,1,5110.0
other,operating,1999,2021.0,USA,1.0,4000000.0,1.0,1.0,35.2225668,-97.4394777,1,8030.0
web,operating,2013,2021.0,IND,1.0,50000.0,1.0,2.0,19.7514798,75.7138884,1,2920.0
advertising,operating,2004,2021.0,USA,1.0,3652913.0,1.0,5.0,47.6062095,-122.3320708,1,6205.0
mobile,operating,2012,2021.0,URY,2.0,350000.0,2.0,2.0,-34.9011127,-56.1645314,1,3285.0
biotech,operating,2002,2021.0,USA,2.0,3900000.0,1.0,6.0,32.715738,-117.1610838,1,6935.0
legal,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,41.223,-111.9738304,1,3285.0
search,operating,2011,2021.0,IND,1.0,3652913.0,2.0,3.0,12.9715987,77.5945627,1,3650.0
ecommerce,operating,2009,2021.0,IND,1.0,3652913.0,1.0,1.0,25.321377,74.586953,1,4380.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,4.0,40.6639916,-74.2107006,1,3650.0
software,operating,2006,2021.0,USA,1.0,3652913.0,1.0,1.0,37.36883,-122.0363496,1,5475.0
mobile,operating,2009,2021.0,USA,1.0,3652913.0,1.0,2.0,40.4406248,-79.9958864,1,4380.0
mobile,operating,2012,2021.0,USA,2.0,550000.0,2.0,2.0,45.5230622,-122.6764815,1,3285.0
software,operating,1999,2021.0,USA,1.0,3652913.0,3.0,6.0,37.7749295,-122.4194155,1,8030.0
security,operating,2012,2021.0,USA,1.0,175000.0,1.0,2.0,37.7749295,-122.4194155,1,3285.0
consulting,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,32.6081874,-86.3958071,1,3650.0
advertising,operating,2006,2021.0,POL,1.0,3652913.0,1.0,1.0,51.8783463,15.4695288,1,5475.0
biotech,operating,2010,2021.0,USA,1.0,1050000.0,1.0,5.0,41.079273,-85.1393513,1,4015.0
web,operating,2011,2021.0,RUS,1.0,3652913.0,1.0,2.0,55.755826,37.6172999,1,3650.0
public_relations,operating,1998,2021.0,USA,1.0,3652913.0,2.0,1.0,47.7510741,-120.7401385,1,8395.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,32.7766642,-96.7969879,1,3650.0
games_video,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,34.1975048,-119.1770516,1,5110.0
other,operating,2011,2021.0,USA,1.0,3652913.0,2.0,8.0,47.6062095,-122.3320708,1,3650.0
cleantech,operating,1998,2021.0,USA,2.0,1587500.0,2.0,3.0,37.7749295,-122.4194155,1,8395.0
web,operating,2011,2021.0,USA,1.0,3652913.0,2.0,3.0,40.7127753,-74.0059728,1,3650.0
web,operating,2001,2021.0,USA,1.0,3652913.0,3.0,3.0,38.4021359,-122.8238806,1,7300.0
mobile,operating,2012,2021.0,USA,1.0,3652913.0,1.0,4.0,41.8781136,-87.6297982,1,3285.0
ecommerce,operating,2006,2021.0,AUS,1.0,3652913.0,1.0,2.0,-27.4697707,153.0251235,1,5475.0
advertising,operating,2010,2021.0,USA,1.0,3652913.0,2.0,5.0,37.3541079,-121.9552356,1,4015.0
education,operating,2008,2021.0,LTU,1.0,3652913.0,1.0,2.0,54.8985207,23.9035965,1,4745.0
mobile,operating,2012,2021.0,ISR,1.0,3652913.0,1.0,2.0,32.174202,34.802932,1,3285.0
mobile,operating,2011,2021.0,NLD,1.0,3652913.0,1.0,2.0,52.3114207,4.870087,1,3650.0
advertising,operating,2008,2021.0,USA,1.0,8000000.0,1.0,1.0,42.6583356,-71.1367953,1,4745.0
ecommerce,operating,2009,2021.0,USA,1.0,3652913.0,2.0,1.0,51.165691,10.451526,1,4380.0
advertising,operating,1989,2021.0,USA,1.0,3652913.0,1.0,1.0,29.5780056,-98.6897451,1,11680.0
web,operating,2012,2021.0,DEU,1.0,3652913.0,1.0,1.0,47.9999615,11.339009,1,3285.0
education,operating,2009,2021.0,NLD,1.0,531600.0,1.0,3.0,52.3702157,4.8951679,1,4380.0
consulting,operating,2012,2021.0,IND,1.0,3652913.0,1.0,3.0,28.5355161,77.3910265,1,3285.0
consulting,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,40.0734583,-82.5223309,1,3650.0
web,operating,2012,2021.0,SGP,1.0,3652913.0,2.0,8.0,1.352083,103.819836,1,3285.0
games_video,operating,2011,2021.0,ESP,1.0,3652913.0,1.0,6.0,40.4167754,-3.7037902,1,3650.0
enterprise,operating,2004,2021.0,USA,1.0,3652913.0,1.0,1.0,41.21065,-74.0176411,1,6205.0
software,operating,2008,2021.0,DNK,1.0,3652913.0,2.0,4.0,55.765314,12.457244,1,4745.0
advertising,operating,2003,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,6570.0
public_relations,operating,2004,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,6205.0
software,operating,2006,2021.0,ESP,3.0,1215385.0,1.0,2.0,37.3599426,-6.0838065,1,5475.0
advertising,operating,2008,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.5073509,-0.1277583,1,4745.0
web,operating,2012,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.442108,-2.856196,1,3285.0
software,operating,2002,2021.0,ESP,1.0,1391700.0,1.0,1.0,37.1512306,-3.6167146,1,6935.0
advertising,operating,2006,2021.0,IND,1.0,3652913.0,1.0,1.0,28.5355161,77.3910265,1,5475.0
web,operating,2012,2021.0,USA,2.0,1300000.0,3.0,5.0,37.7749295,-122.4194155,1,3285.0
mobile,operating,2007,2021.0,USA,1.0,3652913.0,1.0,2.0,38.7881062,-90.4974359,1,5110.0
advertising,operating,2012,2021.0,USA,2.0,500000.0,2.0,2.0,37.7749295,-122.4194155,1,3285.0
network_hosting,operating,2004,2021.0,BRA,1.0,3652913.0,1.0,2.0,43.1828396,-3.9878427,1,6205.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,5.0,52.205337,0.121817,1,3650.0
security,operating,2010,2021.0,ESP,1.0,3652913.0,2.0,2.0,40.4167754,-3.7037902,1,4015.0
ecommerce,operating,2010,2021.0,NGA,1.0,3652913.0,1.0,4.0,6.5243793,3.3792057,1,4015.0
software,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,39.613321,-105.0166498,1,3285.0
enterprise,operating,2012,2021.0,USA,1.0,3652913.0,1.0,3.0,44.5434095,-68.4194641,1,3285.0
education,operating,2011,2021.0,USA,1.0,3652913.0,1.0,4.0,40.9253766,-73.9629154,1,3650.0
web,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,3285.0
hardware,operating,2010,2021.0,USA,1.0,3652913.0,1.0,2.0,33.8622366,-118.3995194,1,4015.0
finance,operating,1993,2021.0,USA,1.0,7500000.0,1.0,8.0,38.2493581,-122.0399663,1,10220.0
enterprise,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,37.7749295,-122.4194155,1,3285.0
consulting,operating,2005,2021.0,IND,1.0,3652913.0,1.0,1.0,12.9715987,77.5945627,1,5840.0
games_video,operating,2010,2021.0,USA,2.0,250000.0,1.0,3.0,40.7127753,-74.0059728,1,4015.0
mobile,operating,2005,2021.0,USA,2.0,21450000.0,1.0,6.0,37.4529598,-122.1817252,1,5840.0
consulting,operating,2011,2021.0,GBR,1.0,3652913.0,1.0,1.0,52.9547832,-1.1581086,1,3650.0
public_relations,operating,2011,2021.0,EGY,1.0,3652913.0,1.0,1.0,30.0444196,31.2357116,1,3650.0
search,operating,2011,2021.0,GBR,2.0,680000.0,2.0,1.0,53.3933102,-2.1266325,1,3650.0
software,operating,2003,2021.0,NLD,1.0,3652913.0,1.0,4.0,51.441642,5.4697225,1,6570.0
software,operating,2008,2021.0,JPN,1.0,3652913.0,1.0,1.0,43.0620958,141.3543763,1,4745.0
social,operating,2011,2021.0,ESP,1.0,192645.0,1.0,2.0,41.3850639,2.1734035,1,3650.0
software,operating,1994,2021.0,ROM,1.0,3652913.0,2.0,3.0,44.5050832,26.1555435,1,9855.0
ecommerce,operating,1983,2021.0,GBR,1.0,3652913.0,2.0,2.0,51.5073509,-0.1277583,1,13870.0
enterprise,operating,2012,2021.0,USA,2.0,865175.0,2.0,2.0,34.2257255,-77.9447102,1,3285.0
advertising,operating,2008,2021.0,EST,1.0,3652913.0,2.0,1.0,59.4369608,24.7535747,1,4745.0
mobile,operating,2011,2021.0,USA,2.0,7700000.0,2.0,5.0,38.966673,-94.6169012,1,3650.0
enterprise,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,41.8781136,-87.6297982,1,4380.0
software,operating,2011,2021.0,GBR,1.0,3652913.0,1.0,2.0,52.6368778,-1.1397592,1,3650.0
web,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,25.7616798,-80.1917902,1,4745.0
other,operating,1998,2021.0,USA,1.0,3652913.0,1.0,1.0,26.5317866,-80.0905465,1,8395.0
software,operating,2006,2021.0,PAK,1.0,3652913.0,1.0,1.0,24.8614622,67.0099388,1,5475.0
software,operating,2011,2021.0,USA,1.0,3800000.0,1.0,3.0,40.0362184,-75.5138118,1,3650.0
advertising,operating,2010,2021.0,USA,1.0,3652913.0,1.0,3.0,33.6845673,-117.8265049,1,4015.0
software,operating,2012,2021.0,GBR,1.0,3652913.0,1.0,1.0,52.0406224,-0.7594171,1,3285.0
other,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,33.6188829,-117.9298493,1,3285.0
software,operating,2010,2021.0,USA,1.0,3652913.0,1.0,6.0,42.279286,-71.4161565,1,4015.0
other,operating,2011,2021.0,USA,1.0,20000.0,1.0,2.0,42.3600825,-71.0588801,1,3650.0
software,operating,2011,2021.0,ESP,1.0,3652913.0,1.0,1.0,37.3890924,-5.9844589,1,3650.0
games_video,operating,2009,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.576084,0.488736,1,4380.0
network_hosting,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,37.7749295,-122.4194155,1,3285.0
games_video,operating,2011,2021.0,USA,1.0,3500000.0,1.0,3.0,42.3600825,-71.0588801,1,3650.0
analytics,operating,2012,2021.0,USA,2.0,3750000.0,3.0,7.0,39.9525839,-75.1652215,1,3285.0
mobile,operating,2006,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,5475.0
software,operating,2012,2021.0,NLD,1.0,3652913.0,1.0,3.0,52.3702157,4.8951679,1,3285.0
public_relations,operating,2009,2021.0,DEU,1.0,3652913.0,1.0,1.0,49.0068901,8.4036527,1,4380.0
other,operating,2011,2021.0,CZE,1.0,3652913.0,1.0,2.0,50.0755381,14.4378005,1,3650.0
network_hosting,operating,2007,2021.0,USA,1.0,3652913.0,1.0,3.0,30.5082551,-97.678896,1,5110.0
search,operating,1995,2021.0,GBR,1.0,3652913.0,1.0,4.0,51.5073509,-0.1277583,1,9490.0
enterprise,operating,2011,2021.0,ISR,1.0,3652913.0,2.0,3.0,32.0852999,34.7817676,1,3650.0
cleantech,operating,2006,2021.0,GBR,1.0,3652913.0,1.0,1.0,53.36898,-2.3196031,1,5475.0
web,operating,2010,2021.0,ITA,1.0,3652913.0,1.0,2.0,45.0703393,7.686864,1,4015.0
education,operating,2009,2021.0,USA,1.0,3652913.0,1.0,2.0,39.2903848,-76.6121893,1,4380.0
games_video,operating,2011,2021.0,USA,1.0,1950000.0,1.0,4.0,41.8781136,-87.6297982,1,3650.0
mobile,operating,2012,2021.0,USA,1.0,3652913.0,2.0,3.0,32.7766642,-96.7969879,1,3285.0
enterprise,operating,2005,2021.0,USA,1.0,3652913.0,1.0,1.0,40.6781784,-73.9441579,1,5840.0
legal,operating,2012,2021.0,USA,1.0,3652913.0,1.0,3.0,41.6689223,-87.7386619,1,3285.0
software,operating,2006,2021.0,USA,1.0,3652913.0,2.0,6.0,36.1699412,-115.1398296,1,5475.0
software,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7607793,-111.8910474,1,4745.0
hardware,operating,2012,2021.0,USA,1.0,7900000.0,1.0,4.0,37.3852183,-122.1141298,1,3285.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,5.0,40.7127753,-74.0059728,1,3650.0
mobile,operating,2007,2021.0,USA,1.0,3652913.0,1.0,2.0,36.1699412,-115.1398296,1,5110.0
enterprise,operating,2012,2021.0,USA,2.0,750000.0,1.0,2.0,37.7749295,-122.4194155,1,3285.0
software,operating,1976,2021.0,USA,1.0,3500000.0,1.0,1.0,42.3200189,-89.0581621,1,16425.0
analytics,operating,2012,2021.0,CHE,1.0,3652913.0,1.0,1.0,38.979222,-94.772516,1,3285.0
web,operating,2012,2021.0,TUR,1.0,3652913.0,1.0,1.0,41.0082376,28.9783589,1,3285.0
advertising,operating,2011,2021.0,AUS,2.0,2000000.0,2.0,3.0,-37.8136276,144.9630576,1,3650.0
enterprise,operating,2010,2021.0,ZAF,1.0,3652913.0,1.0,4.0,-26.2041028,28.0473051,1,4015.0
software,operating,2001,2021.0,USA,1.0,5500000.0,2.0,2.0,37.3541079,-121.9552356,1,7300.0
other,operating,2002,2021.0,GBR,1.0,3652913.0,1.0,1.0,51.597627,-0.706116,1,6935.0
software,operating,1999,2021.0,USA,3.0,17000000.0,1.0,2.0,34.0522342,-118.2436849,1,8030.0
web,operating,2012,2021.0,NLD,1.0,3652913.0,1.0,3.0,52.3702157,4.8951679,1,3285.0
other,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,25.72149,-80.2683838,1,4015.0
software,operating,1986,2021.0,USA,1.0,3652913.0,1.0,6.0,40.4181235,-79.6255989,1,12775.0
advertising,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,37.4418834,-122.1430195,1,3285.0
mobile,operating,2010,2021.0,USA,1.0,3652913.0,1.0,3.0,42.3600825,-71.0588801,1,4015.0
ecommerce,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,32.7766642,-96.7969879,1,4745.0
web,operating,2011,2021.0,GBR,1.0,3652913.0,1.0,4.0,53.8007554,-1.5490774,1,3650.0
software,operating,2012,2021.0,AUS,1.0,3652913.0,1.0,6.0,-33.8688197,151.2092955,1,3285.0
software,operating,2011,2021.0,USA,1.0,3652913.0,2.0,2.0,37.7749295,-122.4194155,1,3650.0
hardware,operating,2012,2021.0,GTM,2.0,363600.0,1.0,3.0,14.6349149,-90.5068824,1,3285.0
web,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,33.4734978,-82.0105148,1,3285.0
ecommerce,operating,2012,2021.0,USA,1.0,3652913.0,1.0,3.0,37.2295733,-80.4139393,1,3285.0
music,operating,2008,2021.0,USA,3.0,1316623.0,1.0,1.0,42.1112075,-71.6661783,1,4745.0
medical,operating,2002,2021.0,USA,3.0,24100000.0,1.0,3.0,34.4208305,-119.6981901,1,6935.0
web,operating,1991,2021.0,ESP,1.0,3652913.0,1.0,4.0,40.4167754,-3.7037902,1,10950.0
web,operating,2011,2021.0,GBR,1.0,3652913.0,1.0,1.0,53.381129,-1.470085,1,3650.0
advertising,operating,2011,2021.0,RUS,1.0,3652913.0,1.0,4.0,55.755826,37.6172999,1,3650.0
hardware,closed,2005,2012.0,USA,2.0,9500000.0,1.0,2.0,37.3860517,-122.0838511,0,2555.0
enterprise,operating,2012,2021.0,USA,1.0,3652913.0,1.0,4.0,33.7489954,-84.3879824,1,3285.0
sports,operating,2011,2021.0,USA,1.0,2500000.0,1.0,3.0,37.4418834,-122.1430195,1,3650.0
public_relations,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,42.7369792,-84.4838654,1,3285.0
semiconductor,operating,2008,2021.0,USA,1.0,3652913.0,1.0,2.0,46.0084472,-122.8445508,1,4745.0
software,operating,1990,2021.0,USA,1.0,3652913.0,1.0,1.0,33.7489954,-84.3879824,1,11315.0
nonprofit,operating,2011,2021.0,USA,2.0,1325000.0,1.0,2.0,30.4582829,-91.1403196,1,3650.0
web,operating,2009,2021.0,CAN,1.0,3652913.0,2.0,3.0,43.4642578,-80.5204096,1,4380.0
mobile,operating,2009,2021.0,USA,1.0,3652913.0,1.0,3.0,52.486243,-1.890401,1,4380.0
hardware,operating,2010,2021.0,USA,1.0,3652913.0,1.0,3.0,40.6781784,-73.9441579,1,4015.0
other,operating,2006,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,5475.0
ecommerce,operating,2012,2021.0,BRA,1.0,200000.0,1.0,6.0,-22.9068467,-43.1728965,1,3285.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,42.0333607,-88.0834059,1,3650.0
messaging,operating,2011,2021.0,USA,1.0,3652913.0,1.0,3.0,33.7489954,-84.3879824,1,3650.0
hardware,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,3650.0
public_relations,operating,2009,2021.0,DEU,1.0,3652913.0,2.0,3.0,49.4874592,8.4660395,1,4380.0
software,operating,2005,2021.0,USA,1.0,1950000.0,1.0,2.0,26.2378597,-80.1247667,1,5840.0
games_video,operating,2002,2021.0,USA,1.0,3652913.0,2.0,1.0,37.3382082,-121.8863286,1,6935.0
enterprise,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,3650.0
cleantech,operating,2008,2021.0,IND,1.0,3652913.0,1.0,2.0,28.4594965,77.0266383,1,4745.0
fashion,operating,2008,2021.0,BRA,1.0,3652913.0,1.0,2.0,43.1828396,-3.9878427,1,4745.0
security,operating,2008,2021.0,NLD,1.0,3652913.0,1.0,2.0,52.0704978,4.3006999,1,4745.0
mobile,operating,2011,2021.0,BEL,1.0,3652913.0,1.0,1.0,51.0543422,3.7174243,1,3650.0
web,operating,2012,2021.0,USA,1.0,3652913.0,1.0,3.0,35.2270869,-80.8431267,1,3285.0
software,operating,2009,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,4380.0
software,operating,2011,2021.0,ESP,1.0,800000.0,1.0,2.0,41.3850639,2.1734035,1,3650.0
advertising,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,37.9577016,-121.2907796,1,3285.0
other,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,30.267153,-97.7430608,1,3285.0
web,operating,2011,2021.0,USA,2.0,1618000.0,1.0,2.0,40.7127753,-74.0059728,1,3650.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,40.7127753,-74.0059728,1,3650.0
legal,operating,2012,2021.0,USA,2.0,1600000.0,2.0,3.0,37.7749295,-122.4194155,1,3285.0
games_video,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,34.0736204,-118.4003563,1,4745.0
consulting,operating,2003,2021.0,GBR,1.0,3652913.0,1.0,2.0,51.5073509,-0.1277583,1,6570.0
mobile,operating,2012,2021.0,FRA,1.0,3652913.0,1.0,3.0,43.296482,5.36978,1,3285.0
web,closed,2002,2008.0,USA,1.0,3170000.0,1.0,1.0,37.4418834,-122.1430195,0,2190.0
hardware,operating,2011,2021.0,ITA,1.0,3652913.0,1.0,3.0,45.4642035,9.189982,1,3650.0
software,operating,2011,2021.0,USA,1.0,749000.0,1.0,1.0,52.205337,0.121817,1,3650.0
social,operating,2011,2021.0,ITA,1.0,3652913.0,1.0,1.0,45.4642035,9.189982,1,3650.0
enterprise,operating,1997,2021.0,USA,1.0,3652913.0,1.0,2.0,48.2081743,16.3738189,1,8760.0
games_video,operating,2010,2021.0,ITA,1.0,3652913.0,1.0,1.0,45.4642035,9.189982,1,4015.0
ecommerce,operating,2011,2021.0,DEU,1.0,3652913.0,2.0,4.0,52.5200066,13.404954,1,3650.0
ecommerce,operating,2010,2021.0,ARG,1.0,3652913.0,1.0,3.0,37.8881751,-4.7793835,1,4015.0
analytics,operating,2010,2021.0,USA,3.0,2275000.0,1.0,4.0,41.8781136,-87.6297982,1,4015.0
search,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,40.5865396,-122.3916754,1,3285.0
public_relations,operating,2009,2021.0,GBR,1.0,3652913.0,1.0,1.0,53.258663,-2.119287,1,4380.0
software,operating,2005,2021.0,IND,1.0,3652913.0,1.0,1.0,28.7040592,77.1024902,1,5840.0
web,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,44.97413,-93.5066217,1,3285.0
software,operating,2010,2021.0,PRT,1.0,3652913.0,1.0,2.0,42.0427828,2.109435,1,4015.0
hardware,operating,2011,2021.0,USA,1.0,2450000.0,3.0,2.0,37.27528,-107.8800667,1,3650.0
social,closed,2011,2013.0,GBR,1.0,40331.0,2.0,4.0,51.602396,-0.6442409,0,730.0
web,operating,2011,2021.0,USA,2.0,854000.0,1.0,4.0,40.7127753,-74.0059728,1,3650.0
advertising,operating,2007,2021.0,USA,1.0,3652913.0,1.0,1.0,29.7030024,-98.1244531,1,5110.0
real_estate,operating,2011,2021.0,ESP,1.0,155220.0,1.0,4.0,41.3850639,2.1734035,1,3650.0
games_video,operating,2010,2021.0,USA,1.0,3652913.0,1.0,2.0,34.0900091,-118.3617443,1,4015.0
software,operating,1997,2021.0,CAN,1.0,3652913.0,1.0,1.0,43.653226,-79.3831843,1,8760.0
web,operating,2011,2021.0,USA,1.0,3652913.0,3.0,4.0,37.7749295,-122.4194155,1,3650.0
consulting,operating,2011,2021.0,ITA,1.0,3652913.0,1.0,6.0,41.9027835,12.4963655,1,3650.0
consulting,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,33.4255104,-111.9400054,1,3650.0
security,operating,2010,2021.0,USA,1.0,1700000.0,2.0,6.0,37.4418834,-122.1430195,1,4015.0
software,operating,2011,2021.0,FIN,1.0,3652913.0,1.0,3.0,60.1698557,24.9383791,1,3650.0
hardware,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,25.7616798,-80.1917902,1,4745.0
enterprise,operating,2006,2021.0,USA,1.0,3652913.0,1.0,6.0,42.8911782,-75.6412775,1,5475.0
web,operating,2009,2021.0,USA,1.0,3652913.0,1.0,1.0,35.0853336,-106.6055534,1,4380.0
photo_video,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,34.0194543,-118.4911912,1,4745.0
other,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,41.8781136,-87.6297982,1,3650.0
web,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,3650.0
ecommerce,operating,2011,2021.0,CHE,1.0,3652913.0,1.0,4.0,45.8366999,9.0246111,1,3650.0
web,operating,2011,2021.0,NLD,1.0,3652913.0,1.0,2.0,52.3702157,4.8951679,1,3650.0
network_hosting,operating,2010,2021.0,USA,1.0,3652913.0,1.0,1.0,34.0522342,-118.2436849,1,4015.0
consulting,operating,2004,2021.0,IND,1.0,3652913.0,1.0,2.0,12.9715987,77.5945627,1,6205.0
enterprise,operating,2011,2021.0,IND,1.0,3652913.0,2.0,8.0,28.6139391,77.2090212,1,3650.0
web,operating,2008,2021.0,IRL,1.0,3652913.0,1.0,2.0,53.2943958,-6.1338666,1,4745.0
advertising,operating,2005,2021.0,USA,1.0,50000.0,1.0,3.0,40.6895314,-74.1744624,1,5840.0
ecommerce,operating,2007,2021.0,USA,1.0,3652913.0,1.0,6.0,40.7127753,-74.0059728,1,5110.0
web,operating,2011,2021.0,TUR,1.0,3652913.0,2.0,3.0,41.0082376,28.9783589,1,3650.0
hardware,operating,2011,2021.0,USA,1.0,3652913.0,2.0,1.0,27.7518284,-82.6267345,1,3650.0
software,operating,2011,2021.0,USA,1.0,3652913.0,1.0,3.0,42.5909135,-73.7017858,1,3650.0
ecommerce,operating,2008,2021.0,RUS,1.0,3652913.0,1.0,1.0,55.755826,37.6172999,1,4745.0
software,operating,2010,2021.0,ISR,1.0,3652913.0,1.0,3.0,32.0852999,34.7817676,1,4015.0
web,operating,2001,2021.0,GBR,1.0,3652913.0,1.0,1.0,55.864237,-4.251806,1,7300.0
mobile,operating,2009,2021.0,USA,1.0,3652913.0,1.0,3.0,37.4418834,-122.1430195,1,4380.0
mobile,operating,2011,2021.0,USA,1.0,75000.0,1.0,1.0,30.267153,-97.7430608,1,3650.0
software,operating,2006,2021.0,BRA,1.0,3652913.0,1.0,1.0,-21.1704008,-47.8103238,1,5475.0
mobile,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,40.7127753,-74.0059728,1,3650.0
consulting,operating,2002,2021.0,USA,1.0,3652913.0,1.0,1.0,35.7795897,-78.6381787,1,6935.0
enterprise,operating,2011,2021.0,ESP,2.0,1520580.0,2.0,3.0,41.3850639,2.1734035,1,3650.0
software,operating,2012,2021.0,BRA,1.0,3652913.0,1.0,1.0,61.3680572,23.4698889,1,3285.0
public_relations,operating,2012,2021.0,USA,1.0,3652913.0,1.0,1.0,34.0522342,-118.2436849,1,3285.0
social,operating,2011,2021.0,GBR,1.0,50000.0,1.0,3.0,51.5073509,-0.1277583,1,3650.0
software,operating,2012,2021.0,USA,1.0,3652913.0,1.0,2.0,47.7510741,-120.7401385,1,3285.0
social,operating,2010,2021.0,USA,1.0,2500000.0,2.0,5.0,33.4941704,-111.9260519,1,4015.0
web,operating,2011,2021.0,USA,2.0,800000.0,2.0,6.0,37.7749295,-122.4194155,1,3650.0
ecommerce,operating,2012,2021.0,BRA,1.0,3652913.0,1.0,2.0,-23.5505199,-46.6333094,1,3285.0
travel,operating,2012,2021.0,USA,2.0,325000.0,3.0,2.0,40.7127753,-74.0059728,1,3285.0
web,operating,2008,2021.0,USA,1.0,3652913.0,1.0,1.0,37.7749295,-122.4194155,1,4745.0
ecommerce,operating,2011,2021.0,USA,1.0,3652913.0,1.0,1.0,30.267153,-97.7430608,1,3650.0
security,operating,1998,2021.0,USA,1.0,3652913.0,1.0,2.0,45.5230622,-122.6764815,1,8395.0
software,operating,2007,2021.0,IND,1.0,3652913.0,1.0,1.0,19.0759837,72.8776559,1,5110.0
education,operating,2011,2021.0,ITA,1.0,3652913.0,2.0,1.0,45.0703393,7.686864,1,3650.0
mobile,operating,2012,2021.0,USA,1.0,552000.0,1.0,1.0,37.7749295,-122.4194155,1,3285.0
ecommerce,operating,2000,2021.0,USA,1.0,3652913.0,1.0,1.0,33.7489954,-84.3879824,1,7665.0
advertising,operating,2011,2021.0,USA,1.0,1000000.0,1.0,2.0,33.9850469,-118.4694832,1,3650.0
other,operating,2012,2021.0,UKR,1.0,3652913.0,2.0,1.0,50.4501,30.5234,1,3285.0
other,operating,2011,2021.0,USA,1.0,3652913.0,1.0,2.0,32.715738,-117.1610838,1,3650.0
consulting,operating,2009,2021.0,USA,1.0,3652913.0,1.0,3.0,41.8781136,-87.6297982,1,4380.0
public_relations,operating,2000,2021.0,USA,1.0,3652913.0,2.0,1.0,42.279286,-71.4161565,1,7665.0
public_relations,operating,2000,2021.0,USA,1.0,3652913.0,2.0,5.0,42.279286,-71.4161565,1,7665.0
search,operating,2008,2021.0,USA,1.0,250000.0,1.0,1.0,42.1292241,-80.085059,1,4745.0
software,operating,2008,2021.0,IRL,1.0,3652913.0,1.0,1.0,53.3537841,-6.2545267,1,4745.0
web,operating,2006,2021.0,AUT,1.0,3652913.0,1.0,1.0,28.8052674,-97.0035982,1,5475.0
advertising,operating,2012,2021.0,ISR,1.0,3652913.0,1.0,3.0,32.084041,34.887762,1,3285.0
fashion,operating,2011,2021.0,GBR,1.0,1022918.0,1.0,2.0,51.5073509,-0.1277583,1,3650.0
search,operating,2002,2021.0,USA,1.0,3652913.0,1.0,1.0,39.7392358,-104.990251,1,6935.0
